id1,id2,link
51928249,52652190,1
52373920,52652229,0
51891193,52652254,1
51921941,52652260,1
51852952,52652260,1
52228017,52652270,0
51891080,52652365,1
52296910,52652397,1
52041959,52652399,1
52108934,52652451,0
52450123,52652455,1
52568346,52652456,0
52426347,52652512,0
51974278,52652513,0
52154760,52652516,0
51853036,52652516,1
51998700,52652520,0
51904900,52652527,0
52180322,52652527,1
52020437,52652529,0
51902609,52652559,0
51887507,52652618,0
52436733,52652626,0
52618249,52652640,1
51977920,52652661,0
52641324,52652694,0
52347702,52652698,1
51922482,52652725,1
52650470,52652770,0
52234088,52652770,1
52359774,52652852,0
52422327,52652892,0
52559326,52652914,0
52050126,52652923,1
52238890,52652923,1
52177447,52652945,1
52094342,52652986,1
52033124,52653015,0
51898527,52653047,0
51957034,52653047,0
52246187,52653047,1
52513700,52653047,1
52319835,52653102,0
52237899,52653102,1
52366403,52653107,0
52376162,52653166,1
52288033,52653184,1
52285861,52653184,1
52550027,52653184,1
52308896,52653184,0
52619635,52653184,1
52292385,52653184,1
52313633,52653212,0
51995106,52653212,1
52451600,52653259,1
52453423,52653259,1
51968446,52653282,0
52500635,52653282,0
52281631,52653290,1
52493632,52653326,0
51860985,52653335,0
52187306,52653367,1
52288653,52653371,1
52162754,52653396,0
52190892,52653508,1
51906496,52653510,1
52549485,52653537,0
51984612,52653540,0
52525172,52653550,0
51832715,52653609,0
52215164,52653621,1
51934477,52653625,0
52436741,52653668,0
52432884,52653678,1
52088531,52653678,1
52443700,52653678,1
52355614,52653689,0
52375473,52653690,1
52374766,52653778,1
51853083,52653778,1
52524543,52653778,1
52114811,52653837,1
52128277,52653858,0
52238962,52653863,0
52634576,52653870,0
51890987,52653873,1
52124176,52653902,0
51982618,52653910,1
52519690,52653932,0
52195293,52653940,0
52543737,52653962,1
52569109,52653974,1
51954306,52653974,1
52458760,52653993,1
52090979,52653993,0
52055712,52653993,1
52651382,52653993,1
52572000,52653993,1
52161824,52654011,1
52312136,52654018,0
52111260,52654027,1
52367957,52654056,0
51978346,52654059,0
52249472,52654080,0
52290646,52654080,0
52174393,52654087,0
52194830,52654092,0
51891513,52654124,1
52125095,52654124,0
51845142,52654124,1
51996352,52654124,1
52490604,52654124,1
52094168,52654139,0
51964188,52654146,0
52439683,52654167,0
52434728,52654190,0
52638409,52654257,1
52553130,52654262,0
52378509,52654276,0
52184179,52654276,0
52649527,52654299,0
52117332,52654338,1
52061027,52654347,0
52447497,52654381,1
52589842,52654381,0
52490509,52654412,0
52158365,52654425,0
52420446,52654455,1
52448674,52654473,1
51961670,52654475,0
52168030,52654501,0
51867173,52654501,0
51846546,52654516,1
51894183,52654516,1
52174985,52654520,1
52653774,52654554,0
52622466,52654560,0
52032901,52654574,1
52214349,52654574,1
52184828,52654574,1
51851833,52654574,1
52042672,52654592,0
52051605,52654623,0
52262051,52654670,0
52507907,52654709,0
52178322,52654715,0
52451005,52654724,1
52360486,52654729,0
52636513,52654748,0
52228763,52654795,0
52153531,52654819,0
51986020,52654831,1
52555683,52654833,0
52053966,52654844,0
51983995,52654857,0
52061058,52654862,1
52159872,52654870,0
52158743,52654890,0
52627047,52654918,0
51956630,52654978,1
51912760,52654978,0
51987169,52654981,1
51985976,52654981,1
52366681,52654981,1
52456400,52655005,0
52631091,52655083,0
52607858,52655121,0
52163547,52655129,0
51892722,52655135,1
52283471,52655135,1
52587763,52655162,0
52633635,52655162,0
52510519,52655163,1
52541927,52655178,1
52100496,52655178,1
52306132,52655180,0
51843324,52655180,0
52542950,52655187,1
52130576,52655187,1
52486502,52655221,0
51847149,52655303,0
52285505,52655307,0
51919978,52655317,0
52258810,52655319,0
51902790,52655354,0
51999813,52655354,0
52585512,52655368,1
52570979,52655436,0
52634329,52655437,0
52114155,52655447,1
52459874,52655458,0
52523914,52655472,0
52369573,52655491,1
52323563,52655588,0
52259237,52655588,0
52193866,52655617,0
52651555,52655664,1
52148991,52655672,1
52628860,52655701,1
51994232,52655701,1
52418104,52655715,0
51961946,52655770,0
52419380,52655794,0
52166291,52655813,0
52171834,52655825,0
51828192,52655830,1
52417765,52655830,1
51823125,52655842,0
52430186,52655842,0
51985663,52655893,0
52441441,52655914,1
52573141,52655914,1
52586844,52655914,1
52424923,52655919,0
52111445,52656040,1
52387376,52656040,1
52311564,52656040,1
52560736,52656040,1
52425033,52656069,1
52170297,52656119,1
52281670,52656129,1
52191230,52656150,0
52232216,52656154,0
52281073,52656163,0
52026684,52656188,1
52512404,52656188,1
52385182,52656194,0
52176495,52656254,0
52515439,52656254,0
52214027,52656317,1
52041449,52656317,0
52237566,52656344,0
51998100,52656350,0
52178340,52656350,0
52580987,52656352,0
52104434,52656411,0
51862303,52656420,1
51894693,52656420,0
52105041,52656425,1
52251389,52656442,0
51935792,52656521,0
52505454,52656536,0
51902700,52656566,0
51824164,52656592,0
52196597,52656638,0
51909098,52656638,0
52564228,52656642,0
51897722,52656661,1
52052004,52656695,1
52564241,52656729,1
51899175,52672283,1
52431258,52672300,0
52442280,52672314,1
52095639,52672314,1
52633081,52672347,1
52300489,52672347,1
51989882,52672347,0
52021552,52672347,1
52096901,52672359,0
52504611,52672393,0
52520427,52672393,1
52255457,52672421,1
52167172,52672422,1
51929426,52672422,1
51834335,52672422,1
52030210,52672422,1
51910965,52672444,0
52505255,52672471,1
52628685,52672471,1
51995665,52672503,0
52237153,52672546,0
52318319,52672599,0
51934814,52672614,1
52643995,52672650,0
52427844,52672673,1
52111019,52672694,0
52029180,52672701,1
52214417,52672701,1
51835372,52672701,1
52576146,52672703,1
51989834,52672707,1
52297733,52672742,0
52616841,52672749,0
52572544,52672761,0
52496649,52672762,0
51906240,52672785,0
51919456,52672810,1
52055712,52672810,0
52238075,52672837,1
52641627,52672837,1
52654338,52672850,0
52515281,52672912,1
52447317,52672913,1
52575260,52672921,1
51976172,52672921,1
52494177,52672937,0
52584472,52672947,1
52225608,52672953,1
51999218,52672955,1
51834902,52672955,1
52632297,52673056,1
52385751,52673129,1
51983750,52673156,1
52362850,52673156,1
52521428,52673213,1
52029146,52673249,0
52193684,52673263,1
52032296,52673388,0
52322684,52673388,0
52170567,52673452,0
52054981,52673452,0
52353344,52673472,0
52110547,52673479,0
52309469,52673479,0
52280783,52673497,1
52420861,52673497,1
51928514,52673497,0
52314139,52673501,0
52573114,52673513,0
52545340,52673523,0
51915386,52673523,0
52437938,52673536,0
52390941,52673589,1
52287023,52673589,1
52293820,52673615,0
52412824,52673668,1
52148363,52673668,1
52117099,52673701,0
52093540,52673745,1
52432626,52673836,1
52483578,52673836,1
52544931,52673836,1
52515814,52673837,0
51998294,52673896,0
52032315,52673896,1
52644555,52673910,1
52029014,52673910,0
52411953,52673910,1
52632707,52673910,1
52186212,52673930,0
52381710,52673965,1
52356723,52674018,1
52549863,52674018,0
52578360,52674019,0
52240952,52674035,0
52498014,52674070,0
52165612,52674070,0
52478420,52674126,1
52157238,52674151,0
51895134,52674166,1
52576767,52674166,1
52364965,52674166,1
52440157,52674184,1
52608459,52674184,1
52187528,52674224,0
52066162,52674224,1
52345757,52674273,0
52564687,52674441,0
52064680,52674445,0
52129664,52674471,1
51911684,52674490,1
52223793,52674490,1
52459024,52674490,1
52059791,52674490,1
51902143,52674490,1
52446416,52674492,1
51855710,52674509,0
52361231,52674509,0
51978148,52674537,1
52652923,52674537,1
51951866,52674537,1
52379538,52674541,0
52250720,52674543,0
52287143,52674597,0
51968196,52674597,0
52318811,52674618,0
52374435,52674626,0
52258377,52674631,0
52122424,52674650,0
52174721,52674669,1
51954846,52674677,0
52192624,52674694,0
51979280,52674696,0
52282565,52674704,0
52457927,52674720,0
51992750,52674733,0
52641031,52674737,1
52239110,52674760,0
52590667,52674760,0
51924798,52674812,0
52490147,52674839,0
51868628,52674839,1
52089920,52674839,1
51926634,52674839,1
52180337,52674880,1
52419355,52674880,1
52365430,52674905,0
52115421,52674915,1
52365434,52674915,1
52635809,52674940,0
52104727,52674940,1
52320687,52674951,0
52110432,52674951,0
52180745,52674983,0
52057290,52674988,0
52149536,52675008,1
52625333,52675008,0
51856546,52675028,1
52581237,52675035,0
52619613,52675044,0
52184953,52675130,1
52240960,52675135,0
51977760,52675141,1
51841342,52675151,1
52164814,52675151,0
52518855,52675154,0
52348926,52675154,0
51902481,52675155,0
52568982,52675155,1
52610398,52675155,1
52508729,52675155,1
52046844,52675204,1
51922421,52675218,0
52162575,52675235,1
52362699,52675235,1
52626072,52675235,1
51820350,52675269,0
52636482,52675314,1
52047311,52675314,0
52259868,52675317,1
52389073,52675317,1
52222662,52675318,1
52377250,52675318,0
51904246,52675357,1
52505454,52675357,0
52497006,52675363,1
51956373,52675398,0
51886390,52675420,1
52655688,52675420,0
51913834,52675435,0
51852919,52675456,0
52327500,52675461,0
51957414,52675477,0
52083723,52675477,0
52493342,52675486,1
52156459,52675486,1
52183306,52675491,0
52323312,52675497,1
52564558,52675497,1
52364976,52675497,0
52583586,52675506,0
51995993,52675520,0
51836822,52675540,0
52191710,52675550,1
51865671,52675565,1
52378646,52675576,0
52033590,52675576,0
52245581,52675580,1
52066420,52675606,0
52567535,52675633,0
52350545,52675663,0
51840521,52675688,0
51980854,52675721,1
52246008,52675721,1
51979241,52675721,0
52350201,52675746,1
52044803,52675754,0
52219601,52675782,1
52575906,52675782,0
52325966,52675782,1
52616280,52675782,0
52155436,52675782,0
51976655,52675796,0
51980390,52675805,1
51832844,52675805,1
52439731,52675813,1
51857246,52675824,0
52026372,52675836,0
52309258,52675875,0
52181612,52675884,0
52170350,52675884,0
52673129,52675888,1
52239864,52675910,0
52433050,52675910,0
52497095,52675920,0
51925915,52675923,0
51864226,52675938,0
52065906,52675953,0
52107876,52675954,0
52306786,52675954,0
52179863,52675954,1
52643317,52675977,0
52486752,52675997,1
52515852,52676028,1
52454279,52676028,0
51826888,52676086,1
52152396,52676086,1
51996228,52676086,1
52656425,52676116,0
52624918,52676123,0
51909104,52676123,1
52523681,52676123,0
52439283,52676132,0
52648297,52676132,0
52087176,52676132,1
52050441,52676158,1
52581571,52676158,0
52626916,52676163,0
52226049,52676166,0
52173484,52676166,1
51981798,52676171,0
51861280,52676192,1
52457828,52676192,1
52196066,52676272,0
52224937,52676292,0
52157794,52676309,0
52327118,52676309,1
52482480,52676345,1
52308299,52676359,0
52108832,52676359,0
52247523,52676372,1
52101408,52676372,0
52215354,52676416,0
52294338,52676445,0
52229779,52676493,0
52189625,52676493,0
52425248,52676547,0
52090470,52676561,0
51825505,52676561,0
52359812,52676576,1
52165887,52676579,1
52178610,52676579,0
52249472,52676581,0
52231028,52676613,1
52039435,52676617,0
52172733,52676688,0
52184667,52676705,0
52482991,52676708,0
51832996,52676712,0
52580763,52676716,0
52572985,52676736,0
52001308,52676736,0
52365448,52676744,0
52541439,52676768,1
52313439,52676794,0
52493731,52676794,1
51967763,52676838,1
51902710,52676838,1
52619633,52676838,0
52159872,52676859,0
52179657,52676859,0
51863372,52676863,0
52297999,52676863,0
52099838,52676871,0
51854405,52676923,0
52280100,52676939,1
51887998,52676973,0
52655479,52676986,0
51909590,52677054,1
52355089,52677067,0
52494879,52677067,0
52622200,52677067,1
51901459,52677070,0
52610949,52677070,1
52326353,52677070,1
52157279,52677185,0
52559682,52677198,0
52568431,52677223,1
51827766,52677244,0
52522153,52677244,0
52185040,52677255,1
52106504,52677255,0
52424082,52677265,0
52248521,52677275,0
52106165,52677454,0
52226849,52677467,1
52155645,52677471,1
52048905,52677471,0
52293559,52677471,1
52630861,52677476,0
52368126,52677476,0
52510875,52677491,1
52421986,52677491,1
52433746,52677491,1
51952670,52677491,1
51903306,52677518,0
52373811,52677568,1
52555919,52677611,0
51852457,52677614,1
52061871,52677614,1
51888508,52677614,1
52168158,52677621,0
52656584,52677639,0
52564454,52677658,0
52508675,52677658,0
51954497,52677666,1
52322410,52677678,0
52084267,52677701,0
51886949,52677701,0
52113531,52677713,0
52583147,52677812,1
52048968,52677849,1
52258425,52677849,1
51867768,52677867,1
52260106,52677867,0
52064787,52677904,1
52247226,52677935,1
52455200,52677935,0
52459024,52677935,1
52476902,52677955,0
52375494,52677979,0
51968211,52677997,1
51895385,52677997,1
52676166,52678010,1
51981630,52678031,0
52150348,52678043,1
52228137,52678044,0
52315268,52678049,0
52114828,52678087,0
52650415,52678087,0
52114157,52678092,0
52504486,52678108,0
51891912,52678109,0
51977867,52678109,0
51922169,52678113,1
52085205,52678127,1
51836432,52678150,0
52235908,52678150,0
52113330,52678184,0
52378506,52678207,0
52036025,52678238,0
52521960,52678244,0
52557157,52678245,1
52106036,52678245,1
52485158,52678251,0
52308928,52678289,0
52519663,52678290,0
52507183,52678308,1
52432626,52678321,1
52635715,52678321,1
52313439,52678321,1
52511209,52678321,1
52453221,52678321,0
52643409,52678350,1
52550027,52678350,1
52653184,52678350,1
51960103,52678350,1
52285861,52678350,1
51964026,52678351,0
52417885,52678422,0
51898909,52678438,0
52571684,52678450,1
51820710,52678450,1
52235920,52678454,1
52414724,52678454,1
51860196,52678479,1
52160852,52678503,0
52027757,52678504,0
51915562,52678504,0
52655005,52678517,0
52364804,52678541,1
52387581,52678541,1
52032995,52678541,1
52636263,52678541,0
52485250,52678552,0
52327294,52678563,1
52197621,52678619,0
52628191,52678619,0
51979610,52678643,1
52064247,52678664,0
52287270,52678664,0
52447074,52678700,0
52029440,52678721,1
52281969,52678737,1
52283263,52678739,0
52481214,52678739,0
52446827,52678756,0
52130216,52678760,1
51867318,52678760,1
52243402,52678760,1
52456933,52678770,1
52509812,52678809,1
52243772,52678809,1
52035289,52678809,1
51911934,52678868,0
51901566,52678868,0
52323595,52678877,1
52501435,52678904,1
52051710,52678906,0
52480941,52678913,0
52317900,52678919,1
52447107,52678922,0
51846916,52678922,1
52307038,52678955,1
52345683,52678961,0
52197906,52679045,0
52118256,52679086,1
52560442,52679086,1
52297792,52679096,0
52547320,52679121,0
52196799,52679133,1
52439995,52679161,0
52367140,52679161,1
52567089,52679196,0
52239257,52679224,0
51863604,52679224,1
52551822,52679224,0
52631634,52679245,0
52572480,52679252,0
52427129,52679274,1
52563964,52679284,1
52607858,52679343,0
52099264,52679452,1
52302617,52679460,1
52234608,52679507,0
52026235,52679507,1
51863176,52679507,0
52571257,52679515,1
51956751,52679537,0
52567279,52679599,0
52561267,52679615,0
52431258,52679653,1
52352357,52679659,1
52151162,52679662,1
52288812,52679662,1
52356619,52679662,1
52298093,52679681,0
52024431,52679681,1
52293559,52679681,1
52165684,52679681,0
52617107,52679717,0
51972086,52679762,1
52042228,52679762,1
52377164,52679773,0
51927727,52679776,1
52513576,52679776,1
52368232,52679796,1
51978986,52679796,1
52476767,52679801,0
52438316,52679801,1
52187770,52679801,1
51835087,52679890,1
52361506,52679890,1
52516407,52679938,0
52151434,52679943,0
51854984,52679956,1
52457367,52679981,0
52639227,52680075,1
52589330,52680075,0
52226329,52680093,0
51983336,52680100,0
51848220,52680112,0
52441954,52680128,1
52303852,52680128,0
52490786,52680141,1
52314214,52680141,1
52123813,52680141,1
51916948,52680141,1
52291960,52680288,0
51861877,52680315,1
52673523,52680322,0
52225870,52680335,0
51998167,52680354,0
52496973,52680354,0
52116871,52680379,1
51985874,52680400,0
52048612,52680426,0
51935570,52680443,0
52456499,52680485,1
52675674,52680562,0
51975413,52680606,0
52437681,52680606,0
52213806,52680611,0
51855462,52680621,1
52446416,52680630,1
52297595,52680641,0
51982562,52680664,0
52223502,52680681,0
51988069,52680681,0
51994188,52680708,0
52094449,52680721,1
51855510,52680721,1
51900586,52680721,1
51978558,52680727,0
52288238,52680736,0
52368924,52680783,1
52476727,52680797,0
52249368,52680822,0
52328739,52680857,1
52301428,52680857,1
52437013,52680857,1
52221951,52680868,0
52352774,52680868,0
52586371,52680888,1
52180202,52680901,1
52319260,52680948,0
51973910,52680957,0
52436607,52680957,0
51826695,52680963,1
51836217,52681001,0
51832098,52681008,0
52049752,52681010,0
52170247,52681013,0
51887895,52681014,1
52328288,52681062,0
52375047,52681072,1
51848797,52681072,1
52358740,52681095,1
51912499,52681101,1
52033203,52681102,1
52023374,52681102,0
52614336,52681102,1
51999865,52681110,0
52311155,52681111,0
51933369,52681111,1
52294716,52681111,1
51924302,52681150,0
52031455,52681160,0
52507566,52681191,0
52246936,52681191,0
52056726,52681191,0
52281802,52681191,0
52292700,52681191,1
52175076,52681200,1
52054206,52681238,0
51917940,52681238,0
51901195,52681238,1
52413287,52681265,0
51840608,52681337,0
51825592,52681367,0
52226712,52681370,1
52446115,52681370,0
52376769,52681386,0
52549020,52681402,1
52619020,52681416,1
52630861,52681436,0
51888473,52681436,1
51842234,52681440,0
51991583,52681442,0
51857347,52681464,1
52491660,52681464,1
52130106,52681486,0
51889298,52681496,0
51863788,52681503,0
52523429,52681575,0
52178856,52681585,1
52493695,52681635,1
51886057,52681635,1
52546106,52681635,1
52100496,52681651,1
52049161,52681651,1
52512699,52681651,1
52567984,52681651,1
52457151,52681651,1
52554115,52681651,1
51976514,52681651,1
52568961,52681673,0
52481922,52681673,0
52359263,52681688,1
52062132,52681707,0
52032376,52681721,1
52450016,52681723,0
52298135,52681762,1
52430619,52681784,0
52121417,52681789,1
52485792,52681789,1
52158129,52681814,0
52522493,52681825,0
52549985,52681878,0
52437161,52681896,0
51885965,52681931,1
52582889,52681979,0
52498237,52681979,0
52681496,52681985,1
52362054,52681987,1
52673668,52682045,0
52348495,52682049,1
51934366,52682049,1
52287685,52682073,1
52105907,52682073,0
52038015,52682079,0
52222093,52682088,0
52394420,52682120,1
52346002,52682130,0
52448048,52682144,0
51930655,52682169,0
52423242,52682197,0
52232367,52682207,0
51827831,52682207,0
52555852,52682209,0
52104493,52682231,0
52416869,52682253,0
52453916,52682287,0
52045814,52682327,1
52310558,52682345,1
51838317,52682345,1
51858336,52682359,1
52251668,52682389,1
52217659,52682422,0
52307930,52682428,0
51902841,52682436,1
52280811,52682443,1
52422826,52682443,0
52125820,52682450,0
52280776,52682477,1
52307535,52682483,0
52347727,52682483,0
51973187,52682511,1
52509323,52682529,0
52495861,52682532,0
52301499,52682532,0
52187625,52682547,0
52612778,52682584,1
51966791,52682584,0
52048071,52682584,0
52574923,52682592,1
52099213,52682599,0
52236089,52682612,0
52164165,52682612,0
51847641,52682632,0
52673383,52682679,0
52045557,52682679,0
51847637,52682697,0
52607170,52682706,0
52552445,52682707,0
52590635,52682718,1
52496443,52682731,1
52441182,52682758,0
52183640,52682828,0
52427116,52682828,0
52559871,52682828,0
52241661,52682828,1
52366326,52682862,0
52032466,52682864,1
52620718,52682864,1
52172908,52682864,1
52609735,52682864,0
52220537,52682864,0
51965396,52682895,1
52292268,52682944,0
51894172,52682964,0
51835799,52682964,0
51858933,52682964,0
51930107,52682964,1
51861145,52683041,0
52315885,52683044,1
52498913,52683044,1
52650792,52683082,1
52189610,52683082,0
51822397,52683089,1
52500183,52683089,1
52639305,52683108,0
52619393,52683158,0
52326026,52683225,0
52168008,52683269,1
52019049,52683315,1
51857973,52683350,1
51900098,52683379,1
52123770,52683403,0
52377412,52683403,1
52058477,52683410,0
52326920,52683412,0
52353632,52683415,0
52371920,52683429,0
51956265,52683431,1
52024501,52683460,0
51840757,52683527,0
52095780,52683552,0
51864690,52683556,1
52432030,52683556,1
51960832,52683573,1
51829426,52683640,1
52367471,52683640,1
51930689,52683653,1
51970167,52683659,0
52061015,52683659,0
52520446,52683684,0
51854532,52683761,0
52352841,52683783,0
52307430,52683788,1
52018603,52683788,0
52654992,52683796,0
51930139,52683805,0
52095576,52683885,1
52426098,52683885,1
52380274,52683935,0
52189236,52683961,0
52317564,52683977,0
52585686,52684048,0
52498410,52684072,0
52121938,52684146,1
51983812,52684146,1
52181334,52684148,1
52303307,52684148,1
51952313,52684148,1
52379303,52684148,1
52176481,52684148,0
52549649,52684148,1
52444389,52684148,1
52361440,52684148,1
52291932,52684148,0
52379913,52684213,0
52417295,52684213,0
52022083,52684277,0
52620699,52684277,0
52440652,52684310,1
52227755,52684310,1
52177219,52684317,0
52150546,52684321,0
52189832,52684400,1
52122229,52684414,0
51847365,52684439,0
52609480,52684439,0
52323288,52684439,1
52513186,52684439,1
52445999,52684441,1
51825788,52684447,1
52052796,52684447,0
51843948,52684447,0
52418663,52684449,0
52000028,52684449,1
52050957,52684449,0
52545709,52684449,1
51980854,52684449,1
51826888,52684449,1
52245105,52684457,0
52047768,52684457,0
52607165,52684457,1
52282916,52684489,0
52253290,52684506,1
52307573,52684512,1
52638828,52684512,1
52632850,52684512,0
52421436,52684535,0
51863339,52684685,1
51933474,52684707,0
51857209,52684712,1
52151916,52684717,0
52254377,52684765,0
51898286,52684794,1
52088182,52684795,1
52359045,52684807,0
52261137,52684818,0
52626992,52684840,0
52178964,52684842,1
52322979,52684881,0
51974585,52684881,1
52064660,52684902,0
51867711,52684907,1
52452587,52684907,0
52053366,52684907,0
52488921,52684910,0
52169842,52684920,1
52323559,52684920,0
52612139,52684920,1
52646986,52684939,0
52683611,52684962,0
52578947,52685012,1
52171524,52685132,0
52022415,52685139,1
52022265,52685142,0
52169076,52685142,0
52450598,52685174,1
51920666,52685174,1
52478091,52685174,1
52235314,52685204,0
52345322,52685219,0
52114313,52685256,0
52656288,52685346,1
52654381,52685395,0
52029457,52685433,1
52286790,52685439,0
52510804,52685439,1
51953750,52685439,0
52360208,52685441,0
52301499,52685452,1
52499952,52685483,1
51993574,52685488,0
52245043,52685499,1
51995106,52685504,1
52131888,52685511,0
52546180,52685514,1
52480573,52685514,0
52511276,52685514,0
52300248,52685514,0
51840078,52685515,0
52512597,52685515,1
52573568,52685519,0
52384840,52685519,0
51858628,52685520,1
52314374,52685521,0
52544072,52685524,0
52108568,52685543,1
52117540,52685658,1
52553850,52685658,1
51981266,52685658,1
52608437,52685669,0
52378774,52685732,0
52373592,52685743,0
52037486,52685872,1
52190386,52685872,0
52447117,52685872,1
52084411,52685872,1
51952179,52685872,1
52218821,52685872,0
52251219,52685874,0
52610833,52685892,0
52129377,52685954,1
52631944,52685954,0
52226842,52686026,0
52213999,52686089,0
52280873,52686089,0
52310503,52686119,0
52288727,52686119,0
52242657,52686122,1
52512294,52686172,0
51896877,52686190,0
52057744,52686190,0
52181813,52686190,0
52091755,52686194,0
52300198,52686264,1
52286617,52686286,1
52260739,52686286,0
52235012,52686341,0
52564585,52686341,0
51961232,52686348,0
52040266,52686378,0
52197491,52686378,0
52233020,52686403,1
52164779,52686417,1
52245287,52686420,1
51957846,52686420,0
51995365,52686420,0
52193800,52686420,0
52380630,52686465,1
52387139,52686506,1
52514181,52686525,1
52511072,52686525,0
52511209,52686525,1
51958593,52686525,0
52553216,52686525,1
51868956,52686569,1
52317545,52686569,1
52194590,52686569,0
52282192,52686569,1
52293328,52686569,1
52344647,52686589,0
51958494,52686600,1
52617262,52686601,1
51837276,52686601,1
52491038,52686665,0
52501509,52686683,1
52544607,52686683,1
52566343,52686683,1
52367022,52686699,1
52392805,52686719,1
51861414,52686724,0
52234618,52686746,0
51997032,52686749,1
52243278,52686752,0
52318507,52686758,1
52054406,52686759,1
52040013,52686790,1
51849186,52686790,1
51966212,52686795,0
52626850,52686829,1
52454770,52686855,0
52258085,52686863,1
52219573,52686864,1
52319189,52686864,1
51985559,52686864,1
52517228,52686864,1
52250780,52686864,1
52617631,52686864,1
52376882,52686865,0
52115089,52686874,0
52515679,52686878,1
52552678,52686908,0
52589509,52686928,0
52376229,52686928,0
52316439,52686928,0
52475752,52686928,1
51854875,52686959,1
51959221,52686960,0
51975732,52686978,1
51968085,52686978,0
52019442,52686987,1
52041850,52686987,1
52114471,52687027,1
52563882,52687027,1
52051968,52687027,1
52377409,52687027,1
52291405,52687027,1
52052963,52687044,1
52497572,52687044,1
52159854,52687044,1
51845672,52687082,0
51826716,52687084,0
52131879,52687100,0
52459243,52687106,1
52442726,52687111,1
52506568,52687130,1
52291259,52687130,1
51999900,52687130,1
52283980,52687130,1
51989491,52687130,1
52349870,52687153,0
52040983,52687153,1
52482785,52687164,0
52158427,52687164,0
52686286,52687164,0
52349692,52687171,1
52173604,52687171,0
52057722,52687190,0
52479410,52687206,1
52566895,52687206,1
52021242,52687215,1
52293559,52687279,1
52513994,52687279,0
52197430,52687352,1
52644908,52687352,1
52482545,52687352,1
52300073,52687352,1
51979610,52687387,1
52372060,52687387,0
52548711,52687389,0
51986622,52687403,0
52501530,52687403,0
51889968,52687457,1
52502835,52687461,0
51911499,52687507,1
52567085,52687539,1
52542190,52687586,1
52350074,52687589,0
51964810,52687627,0
52103554,52687640,0
52453075,52687659,0
52653515,52687695,0
51862413,52687695,1
52579758,52687718,0
52316684,52687859,0
52433428,52687905,1
52680559,52687914,0
51917915,52687921,0
52355707,52687950,1
51822316,52688023,1
52384048,52688027,1
52161833,52688089,1
51966491,52688089,0
51860667,52688094,1
51854614,52688094,1
51974734,52688094,1
52300546,52688096,0
52233297,52688096,1
52358317,52688109,1
52051643,52688109,1
51910176,52688109,1
51999756,52688109,1
51822874,52688120,0
52429513,52688120,0
52457535,52688142,1
51977057,52688142,1
52511522,52688142,1
51990641,52688169,1
52620439,52688169,1
52439163,52688195,1
52048146,52688195,1
52349140,52688216,1
52413001,52688273,0
52561192,52688273,0
52387236,52688282,1
52677639,52688282,0
52022543,52688332,0
52346512,52688348,1
52155770,52688409,1
51839022,52688459,0
52654574,52688459,1
51850670,52688480,0
52319976,52688484,0
52646785,52688530,0
52567525,52688574,1
51858826,52688592,1
51917867,52688602,0
51935615,52688647,1
52639625,52688647,0
51857135,52688647,0
52032588,52688668,0
51980971,52688701,1
52482399,52688701,0
51887895,52688706,1
51892228,52688706,1
52426164,52688743,0
51967505,52688797,1
51853083,52688858,1
52223969,52688858,0
52248432,52688866,0
52235359,52688910,0
52303712,52688910,1
52246694,52688910,1
51961725,52688913,0
52261836,52688918,0
52046477,52688918,1
52083993,52688947,1
52101309,52688967,0
52172708,52688979,1
52367957,52688997,1
52293559,52688997,1
52315856,52689016,1
51840046,52689016,1
52542190,52689019,1
51954303,52689068,0
52048360,52689068,0
52316906,52689068,0
52243772,52689105,0
52180000,52689108,0
51833625,52689245,0
52433435,52689254,1
52021558,52689261,0
52196894,52689273,1
51982611,52689293,0
51824106,52689312,0
52374331,52689333,0
51907802,52689347,1
52388926,52689348,0
52620287,52689348,0
52369707,52689348,0
51928735,52689356,0
52289505,52689356,0
51973907,52689356,1
52436957,52689418,0
52187257,52689426,0
52251819,52689444,0
52180480,52689458,1
52286090,52689469,0
51862814,52689471,0
51966126,52689513,0
52032530,52689523,1
51970548,52689542,1
51889708,52689542,1
52620568,52689552,0
51896213,52689588,0
51961348,52689590,0
52224505,52689610,0
52230354,52689619,1
51998597,52689619,1
52381987,52689624,0
51982022,52689634,1
52216580,52689647,1
52127455,52689647,0
52412217,52689647,1
52125470,52689671,0
52187993,52689699,0
52107960,52689753,0
52125697,52689753,1
52565115,52689753,0
51867463,52689790,0
52194159,52689809,0
51932084,52689837,1
52125471,52689837,0
51895287,52689860,1
52347732,52689878,0
52508984,52689878,1
52510167,52689878,1
52350252,52689902,0
52179848,52689939,0
52115323,52689939,1
51869098,52689942,1
52505512,52689967,0
52100004,52689971,0
52302325,52689971,0
52656718,52689971,0
52350671,52689971,0
52321060,52690037,0
51890150,52690037,1
52356613,52690065,0
51931022,52690068,0
52192931,52690100,0
52516893,52690109,0
52486546,52690109,1
52419728,52690109,1
52418084,52690109,0
52286427,52690136,0
52237899,52690151,1
52635255,52690151,1
52089382,52690151,0
52616503,52690155,0
52261953,52690208,0
52687352,52690241,1
52170477,52690250,0
52546944,52690287,1
51981185,52690287,0
52493351,52690301,1
51960265,52690319,1
51954137,52690329,1
52418692,52690420,0
52377962,52690424,1
52354919,52690424,1
52190172,52690424,1
52164995,52690424,1
